FIPS,45.5_objective,Adj.Death_rate,low_death_rate,upper_death_rate,avg_deaths,recent_trend,recent_5_year_trend,lower_trend,upper_trend
18011,1.0,0.6950558001787754,0.7109418306585433,0.6042379937253903,0.21488976920531355,1.0,0.5069767441860464,0.8731563421828908,0.12104072398190047
26087,1.0,0.6950558001787754,0.7260505117591511,0.5895410363561033,0.2725331662762026,1.0,0.5131782945736434,0.8820058997050148,0.1233031674208145
28143,1.0,0.6950558001787754,0.609435595791979,0.6916058783167047,0.04700367365075955,0.6666666666666666,0.48682170542635655,0.8407079646017699,0.11651583710407241
29031,1.0,0.6950558001787754,0.7239313359492916,0.5924134117325959,0.2588762838504705,1.0,0.5302325581395348,0.8967551622418879,0.13461538461538464
37051,1.0,0.6950558001787754,0.7432321783057023,0.5730270229756034,0.3623867993703587,0.6666666666666666,0.489922480620155,0.8643067846607669,0.10180995475113123
39039,1.0,0.6950558001787754,0.7065035116136926,0.6091914387350568,0.20217785123843213,1.0,0.5255813953488372,0.8908554572271385,0.13348416289592763
42105,1.0,0.6950558001787754,0.6842275418821124,0.631977576233254,0.14809259926997562,1.0,0.5364341085271318,0.8908554572271385,0.14932126696832582
48007,1.0,0.6950558001787754,0.7012539100360542,0.6162305254259874,0.19134003278920614,0.6666666666666666,0.48682170542635655,0.8495575221238938,0.10859728506787332
48021,1.0,0.6950558001787754,0.7182171752489952,0.596397377303753,0.2449982997433216,1.0,0.5054263565891473,0.8702064896755162,0.11990950226244346
48365,1.0,0.6950558001787754,0.6889531711574706,0.6262817266480709,0.15960949907061783,1.0,0.5023255813953488,0.859882005899705,0.12443438914027151
13293,1.0,0.6943792831395346,0.6943875843733858,0.6199656695457505,0.17456369551023032,1.0,0.5240310077519379,0.8864306784660767,0.13461538461538464
13281,1.0,0.6943792831395346,0.6596006857720311,0.6577688614912407,0.12756002185947077,1.0,0.5271317829457364,0.8687315634218289,0.15271493212669685
17099,1.0,0.6943792831395346,0.7330238950888197,0.5813768128321517,0.3066131494719511,0.6666666666666666,0.48682170542635655,0.8480825958702064,0.10972850678733033
19175,1.0,0.6943792831395346,0.6596006857720311,0.65246197429194,0.11078368458049495,1.0,0.517829457364341,0.8716814159292035,0.13800904977375567
